item_name,grid_x,grid_y,pixel_x,pixel_y
Enchantment Orb (shiny),7,3,280,120
Fairy Ring (shiny),8,3,320,120
Woodland Robe (shiny),9,3,360,120
Shield of Flowing Clarity (shiny),10,3,400,120
Bergenia Bow,11,3,440,120
Lifebringing Lotus,12,3,480,120
Hollyhock Hide,13,3,520,120
Chrysanthemum Corsage,14,3,560,120
Fountain Child Pet Skin,15,3,600,120
Candy Ring,16,3,640,120
Candy-Coated Armor,17,3,680,120
Bubblegum Bucket,18,3,720,120
Candy Ring (shiny),19,3,760,120
Candy-Coated Armor (shiny),20,3,800,120
Pixie-Enchanted Sword,21,3,840,120
Seal of the Enchanted Forest,22,3,880,120
Fairy Plate,23,3,920,120
Ring of Pure Wishes,24,3,960,120
Mini Desire Troll Pet Skin,25,3,1000,120
Peppermint Snail Pet Skin,26,3,1040,120
Doom Bow,27,3,1080,120
Spectral Sword,28,3,1120,120
Wandering Souls Spell,29,3,1160,120
Ring of Skeletal Specters,30,3,1200,120
Doom Bow (shiny),31,3,1240,120
Spectral Sword (shiny),32,3,1280,120
Wandering Souls Spell (shiny),33,3,1320,120
Ring of Skeletal Specters (shiny),0,4,0,160
Edictum Praetoris,1,4,40,160
Toga Picta,2,4,80,160
Memento Mori,3,4,120,160
Interregnum,4,4,160,160
Possessed Staff Pet Skin,5,4,200,160
Marionette Ravager,6,4,240,160
Prism of Dancing Swords,7,4,280,160
Harlequin Armor,8,4,320,160
Marionette Ravager (shiny),9,4,360,160
Prism of Dancing Swords (shiny),10,4,400,160
Harlequin Armor (shiny),11,4,440,160
Magic Wand,12,4,480,160
Lightshow Scepter,13,4,520,160
Magician's Robe,14,4,560,160
Performer's Hat,15,4,600,160
Puppet Master Skin,16,4,640,160
Jester Skin,17,4,680,160
Void Blade,18,4,720,160
Murky Toxin,19,4,760,160
Void Blade (shiny),20,4,800,160
Murky Toxin (shiny),21,4,840,160
Toxin Tooth,22,4,880,160
Virulent Venom,23,4,920,160
Acidic Armor,24,4,960,160
Pernicious Peridot,25,4,1000,160
Slurp Knight Skin,26,4,1040,160
Turtle Pet Skin,27,4,1080,160
Wand of Hidden Knowledge,28,4,1120,160
Necronomicon,29,4,1160,160
Scholar's Seal,30,4,1200,160
Ronin's Wakizashi,31,4,1240,160
Corruption Cutter,32,4,1280,160
Wand of Hidden Knowledge (shiny),33,4,1320,160
Necronomicon (shiny),0,5,0,200
Scholar's Seal (shiny),1,5,40,200
Ronin's Wakizashi (shiny),2,5,80,200
Corruption Cutter (shiny),3,5,120,200
Deathless Crossbow,4,5,160,200
Quiver of Shrieking Specters,5,5,200,200
Wraith's Brigandine,6,5,240,200
Revenant Ring,7,5,280,200
Cultured Bookwyrm Pet Skin,8,5,320,200
Enlightened Bookwyrm Pet Skin,9,5,360,200
Conducting Wand,10,5,400,200
Scepter of Fulmination,11,5,440,200
Robe of the Mad Scientist,12,5,480,200
Experimental Ring,13,5,520,200
Conducting Wand (shiny),14,5,560,200
Scepter of Fulmination (shiny),15,5,600,200
Robe of the Mad Scientist (shiny),16,5,640,200
Experimental Ring (shiny),17,5,680,200
Abomination's Wrath,18,5,720,200
Grotesque Scepter,19,5,760,200
Garment of the Beast,20,5,800,200
Horrific Claws,21,5,840,200
Golden Nut,22,5,880,200
Golden Bolt,23,5,920,200
Robobuddy Pet Skin,24,5,960,200
Demon Blade,25,5,1000,200
Volcanic Sheath,26,5,1040,200
Berserker's Breastplate,27,5,1080,200
Demon Blade (shiny),28,5,1120,200
Volcanic Sheath (shiny),29,5,1160,200
Berserker's Breastplate (shiny),30,5,1200,200
Staff of Eruption,31,5,1240,200
Scorchium Stone,32,5,1280,200
Molten Mantle,33,5,1320,200
Ring of the Inferno,0,6,0,240
Horned Wyrm Pet Skin,1,6,40,240
Demon Frog Pet Skin,2,6,80,240
Bone Dagger,3,6,120,240
Kyuuketsuki Hitogoroshi,4,6,160,240
St. Abraham's Wand,5,6,200,240
Tome of Purification,6,6,240,240
Chasuble of Holy Light,7,6,280,240
Ring of Divine Faith,8,6,320,240
Bone Dagger (shiny),9,6,360,240
Kyuuketsuki Hitogoroshi (shiny),10,6,400,240
St. Abraham's Wand (shiny),11,6,440,240
Tome of Purification (shiny),12,6,480,240
Chasuble of Holy Light (shiny),13,6,520,240
Ring of Divine Faith (shiny),14,6,560,240
Soulcursed Scythe,15,6,600,240
Vampiric Cape,16,6,640,240
Hallowed Hide,17,6,680,240
Ruthven's Rosary,18,6,720,240
Golden Candelabra,19,6,760,240
Holy Cross,20,6,800,240
Vampire Lord Skin,21,6,840,240
Soul's Guidance,22,6,880,240
Plague Poison,23,6,920,240
Resurrected Warrior's Armor,24,6,960,240
Amulet of Dispersion,25,6,1000,240
Soul's Guidance (shiny),26,6,1040,240
Plague Poison (shiny),27,6,1080,240
Resurrected Warrior's Armor (shiny),28,6,1120,240
Amulet of Dispersion (shiny),29,6,1160,240
Etherite Dagger,30,6,1200,240
Ghastly Drape,31,6,1240,240
Mantle of Skuld,32,6,1280,240
Spectral Ring of Horrors,33,6,1320,240
Werewolf Cub Pet Skin,0,7,0,280
Mister Mango,1,7,40,280
Butter Bow,2,7,80,280
K.I.D.D. Force,3,7,120,280
Caduceus of Current Craziness,4,7,160,280
MMace MMurderer,5,7,200,280
Blade of Ages,6,7,240,280
Groovy Mango,7,7,280,280
Baked Bow,8,7,320,280
Caduceus Of Enlightened Chaos,9,7,360,280
K.I.D.D. Force 2.0,10,7,400,280
FFabulous FFlail,11,7,440,280
Blade of Blooming,12,7,480,280
Mirror Cloak,13,7,520,280
Archerang,14,7,560,280
Spelling Spell,15,7,600,280
Tome of Moral Support,16,7,640,280
Challenger Helm,17,7,680,280
Shield of Pogmur,18,7,720,280
Seal of Eternal Life,19,7,760,280
Lightning in a Bottle,20,7,800,280
Epiphany Skull,21,7,840,280
Helium Trap,22,7,880,280
Karma Orb,23,7,920,280
Fool's Prism,24,7,960,280
Honey Scepter Supreme,25,7,1000,280
Unshuriken,26,7,1040,280
NSFWakizashi,27,7,1080,280
Sigil of the Rubber Duck,28,7,1120,280
Lullaby,29,7,1160,280
Recursion Mace,30,7,1200,280
Paper Machete,31,7,1240,280
Cheater Light Armor,32,7,1280,280
Cheater Robe,33,7,1320,280
Cheater Heavy Armor,0,8,0,320
Omni-Impotence Ring,1,8,40,320
Brilliance Bow,2,8,80,320
Quintessential Quiver,3,8,120,320
Luxurious Leather,4,8,160,320
Regal Ring,5,8,200,320
Toaster Pet Skin,6,8,240,320
Ancient Stone Sword,7,8,280,320
Spiteful Scutum,8,8,320,320
Cloak of the Mad God,9,8,360,320
Ancient Stone Sword (shiny),10,8,400,320
Spiteful Scutum (shiny),11,8,440,320
Cloak of the Mad God (shiny),12,8,480,320
Theurgy Wand,13,8,520,320
Ceremonial Merlot,14,8,560,320
Anointed Robe,15,8,600,320
Ring of Pagan Favor,16,8,640,320
Quartermaster Scabbard,17,8,680,320
Spirit Dagger,18,8,720,320
Ghostly Prism,19,8,760,320
Spectral Cloth Armor,20,8,800,320
Captain's Ring,21,8,840,320
Quartermaster Scabbard (shiny),22,8,880,320
Spirit Dagger (shiny),23,8,920,320
Ghostly Prism (shiny),24,8,960,320
Spectral Cloth Armor (shiny),25,8,1000,320
Captain's Ring (shiny),26,8,1040,320
Pearl Necklace,27,8,1080,320
Golden Chalice,28,8,1120,320
Ruby Gemstone,29,8,1160,320
Spirit Pet Skin,30,8,1200,320
Lil' Davy Pet Skin,31,8,1240,320
Coral Bow,32,8,1280,320
Coral Venom Trap,33,8,1320,320
Coral Silk Armor,0,9,0,360
Coral Ring,1,9,40,360
Sharktooth Sigil,2,9,80,360
Coral Bow (shiny),3,9,120,360
Coral Venom Trap (shiny),4,9,160,360
Coral Silk Armor (shiny),5,9,200,360
Coral Ring (shiny),6,9,240,360
Tideturner Trident,7,9,280,360
Slurpian Sea Scroll,8,9,320,360
Oceanic Apparel,9,9,360,360
Imperial Keepsake,10,9,400,360
Sea Slurp Skin Unlocker,11,9,440,360
Sun's Judgement,12,9,480,360
Fire Blade,13,9,520,360
Comet of Calamity,14,9,560,360
Fire Blade (shiny),15,9,600,360
Moonbeam Blade,16,9,640,360
Dueling Daggers,17,9,680,360
Snowblind Wand,18,9,720,360
Dueling Daggers (shiny),19,9,760,360
Warlord Wand,20,9,800,360
Gaseous Glaive,21,9,840,360
Blazon Bow,22,9,880,360
Blazon Bow (shiny),23,9,920,360
Alien Core Warp,24,9,960,360
Alien Core Dark Matter,25,9,1000,360
Alien Core Power,26,9,1040,360
Alien Core Corrosion,27,9,1080,360
Foramite Staff,28,9,1120,360
Acidic Slasher,29,9,1160,360
Corrosion Cutter,30,9,1200,360
Foramite Staff (shiny),31,9,1240,360
Silken Sigil,32,9,1280,360
Spider Silk Bow,33,9,1320,360
Doku No Ken,0,10,0,400
Mace of the Depths,1,10,40,400
Spider Silk Bow (shiny),2,10,80,400
Doku No Ken (shiny),3,10,120,400
Mace of the Depths (shiny),4,10,160,400
Leaf Bow,5,10,200,400
Elder Heartwood Staff,6,10,240,400
Wakizashi of Eastern Winds,7,10,280,400
Labyrinth Dweller's Sheath,8,10,320,400
Leaf Bow (shiny),9,10,360,400
Wakizashi of Eastern Winds (shiny),10,10,400,400
Labyrinth Dweller's Sheath (shiny),11,10,440,400
Woodland Huntress Skin,12,10,480,400
Blessed Blade Pet Skin,13,10,520,400
Pirate King's Cutlass,14,10,560,400
Wavecrest Concertina,15,10,600,400
Pirate King's Cutlass (shiny),16,10,640,400
Wavecrest Concertina (shiny),17,10,680,400
Swashbuckler's Sickle,18,10,720,400
Tricorne of the High Seas,19,10,760,400
Naval Uniform,20,10,800,400
First Mate's Hook,21,10,840,400
Calamity Crab Pet Skin,22,10,880,400
Thousand Shot,23,10,920,400
Prism of Dire Instability,24,10,960,400
Thousand Shot (shiny),25,10,1000,400
Prism of Dire Instability (shiny),26,10,1040,400
Jaco Pet Skin,27,10,1080,400
Bottled Medusozoan,28,10,1120,400
Cnidaria Rod,29,10,1160,400
Bottled Medusozoan (shiny),30,10,1200,400
Cnidaria Rod (shiny),31,10,1240,400
Jellyhead Trickster Skin,32,10,1280,400
Maw of Malignance,33,10,1320,400
Recurring Terror Spell,0,11,0,440
Scepter of Devastation,1,11,40,440
Tome of Pain,2,11,80,440
Recurring Terror Spell (shiny),3,11,120,440
Scepter of Devastation (shiny),4,11,160,440
Tome of Pain (shiny),5,11,200,440
Symbiotic Ripper,6,11,240,440
Parasitic Concoction,7,11,280,440
Rags of the Host,8,11,320,440
Hivemind Circlet,9,11,360,440
The Right Hook,10,11,400,440
Tipsy Topper,11,11,440,440
Double Vision Darts,12,11,480,440
Cask Corslet,13,11,520,440
Brewer's Bangle,14,11,560,440
The Right Hook (shiny),15,11,600,440
Tipsy Topper (shiny),16,11,640,440
Double Vision Darts (shiny),17,11,680,440
Cask Corslet (shiny),18,11,720,440
Brewer's Bangle (shiny),19,11,760,440
Sulfuric Stone,20,11,800,440
Bogwood Crook,21,11,840,440
Brambletooth Tachi,22,11,880,440
Warped Mantle,23,11,920,440
Thistleleaf Necklace,24,11,960,440
Bogwood Crook (shiny),25,11,1000,440
Brambletooth Tachi (shiny),26,11,1040,440
Warped Mantle (shiny),27,11,1080,440
Thistleleaf Necklace (shiny),28,11,1120,440
Swamped Panda Pet Skin,29,11,1160,440
Bogged Panda Pet Skin,30,11,1200,440
Wand of the Fallen,31,11,1240,440
Orb of Aether,32,11,1280,440
Jade Storm,33,11,1320,440
Kaiken,0,12,0,480
Wand of the Fallen (shiny),1,12,40,480
Orb of Aether (shiny),2,12,80,480
Jade Storm (shiny),3,12,120,480
Kaiken (shiny),4,12,160,480
Kazekiri,5,12,200,480
Ryu's Blade,6,12,240,480
Kamishimo,7,12,280,480
Akuma's Tear,8,12,320,480
Possessed Lantern Pet Skin,9,12,360,480
Celestial Blade,10,12,400,480
Leaf Dragon Hide Armor,11,12,440,480
Water Dragon Silk Robe,12,12,480,480
Fire Dragon Battle Armor,13,12,520,480
Midnight Star,14,12,560,480
Vision of Draconis,15,12,600,480
Draconic Insignia,16,12,640,480
Celestial Blade (shiny),17,12,680,480
Leaf Dragon Hide Armor (shiny),18,12,720,480
Water Dragon Silk Robe (shiny),19,12,760,480
Fire Dragon Battle Armor (shiny),20,12,800,480
Midnight Star (shiny),21,12,840,480
Vision of Draconis (shiny),22,12,880,480
Hailstorm,23,12,920,480
Thundering Chorus,24,12,960,480
Wind Dancer Robe,25,12,1000,480
Augur of the Tempest,26,12,1040,480
Earthen Ward,27,12,1080,480
Stonemould Mace,28,12,1120,480
Rocky Robe,29,12,1160,480
Steadfast Glyph,30,12,1200,480
Saif of the Deep,31,12,1240,480
Loch Sheath,32,12,1280,480
Barrier Reef,33,12,1320,480
Alexander's Band,0,13,0,520
Indomptable,1,13,40,520
Helm of Draconic Dominance,2,13,80,520
Zaarvox's Heart,3,13,120,520
Amulet of Drakefyre,4,13,160,520
Mini Nikao Pet Skin,5,13,200,520
Ring of the Pyramid,6,13,240,520
Ring of the Sphinx,7,13,280,520
Ring of the Nile,8,13,320,520
Tome of Holy Protection,9,13,360,520
Pharaoh's Requiem,10,13,400,520
Ring of the Pyramid (shiny),11,13,440,520
Ring of the Sphinx (shiny),12,13,480,520
Ring of the Nile (shiny),13,13,520,520
Tome of Holy Protection (shiny),14,13,560,520
Pharaoh's Requiem (shiny),15,13,600,520
Wand of Geb,16,13,640,520
Book of Geb,17,13,680,520
Shendyt of Geb,18,13,720,520
Geb's Ring of Wisdom,19,13,760,520
Mini Nut Archer Skin,20,13,800,520
Mini Geb Skin,21,13,840,520
Bes' Artifact,22,13,880,520
Nut's Artifact,23,13,920,520
Geb's Artifact,24,13,960,520
Tomb Snake Skin Unlocker,25,13,1000,520
Shadow Serpent Sidearm,26,13,1040,520
Cloak of Cubic Enigma,27,13,1080,520
Seal of Cubic Conundra,28,13,1120,520
Cloak of Cubic Enigma (shiny),29,13,1160,520
Seal of Cubic Conundra (shiny),30,13,1200,520
Squaroid Staff,31,13,1240,520
Cubic Frame,32,13,1280,520
Polygonal Garbs,33,13,1320,520
Cuband,0,14,0,560
Morning Square,1,14,40,560
The Triangle,2,14,80,560
Ring of Cubed Wisdom,3,14,120,560
Shadow Serpent Sidearm (shiny),4,14,160,560
Wakizashi of Crossing Fires,5,14,200,560
Skull of Endless Torment,6,14,240,560
Igneous Starblossom,7,14,280,560
Skull of Endless Torment (shiny),8,14,320,560
Igneous Starblossom (shiny),9,14,360,560
Fiery Katana,10,14,400,560
Pyro Sheath,11,14,440,560
Flame Guard,12,14,480,560
Firelight Necklace,13,14,520,560
Spirit's Bane,14,14,560,560
Bow of the Morning Star,15,14,600,560
Sword of Illumination,16,14,640,560
Adamantine Helm,17,14,680,560
Adamantine Helm (shiny),18,14,720,560
Tome of Holy Furor,19,14,760,560
Oryx's Greatsword,20,14,800,560
Champion's Bastion,21,14,840,560
Mercy's Bane,22,14,880,560
Bloodstone Ring,23,14,920,560
Tlatoani's Shroud,24,14,960,560
Tezcacoatl's Tail,25,14,1000,560
Sealed Crystal Skull,26,14,1040,560
Penetrating Blast Spell,27,14,1080,560
Tlatoani's Shroud (shiny),28,14,1120,560
Tezcacoatl's Tail (shiny),29,14,1160,560
Sealed Crystal Skull (shiny),30,14,1200,560
Penetrating Blast Spell (shiny),31,14,1240,560
Reikoku,32,14,1280,560
Daybreak Chakram,33,14,1320,560
Hirejou Tenne,0,15,0,600
Heavenly Magatama,1,15,40,600
Good Mask Spirit Pet Skin,2,15,80,600
Evil Mask Spirit Pet Skin,3,15,120,600
B.O.W.,4,15,160,600
S.T.A.F.F.,5,15,200,600
Q.U.I.V.E.R.,6,15,240,600
S.H.E.A.T.H.,7,15,280,600
E.Y.E.,8,15,320,600
B.O.W. (shiny),9,15,360,600
S.T.A.F.F. (shiny),10,15,400,600
Q.U.I.V.E.R. (shiny),11,15,440,600
S.H.E.A.T.H. (shiny),12,15,480,600
E.Y.E. (shiny),13,15,520,600
C.L.A.W.,14,15,560,600
B.O.O.M.,15,15,600,600
A.R.M.O.R.,16,15,640,600
C.O.N.T.R.O.L.L.E.R.,17,15,680,600
Blizzard Pet Skin,18,15,720,600
Staff of Esben,19,15,760,600
Skullish Remains of Esben,20,15,800,600
Esben's Vows,21,15,840,600
Ase's Echo,22,15,880,600
Esben's Wedding Ring,23,15,920,600
Esben's Twisted Heart,24,15,960,600
Esben's Shaman Attire,25,15,1000,600
Ase's Echo (shiny),26,15,1040,600
Esben's Twisted Heart (shiny),27,15,1080,600
Esben's Shaman Attire (shiny),28,15,1120,600
Dalvar's Battle Axe,29,15,1160,600
Sunken Buckler,30,15,1200,600
Chainmail Body Armor,31,15,1240,600
Gjallarhorn,32,15,1280,600
Heartsteel Claymore,33,15,1320,600
Symbol of the Lost,0,16,0,640
Hull of the Tundra,1,16,40,640
Frozen Heart,2,16,80,640
Iceborn Arsenal,3,16,120,640
Sublimation Sidearm,4,16,160,640
Retainer's Battlesuit,5,16,200,640
Legacy's Pendant,6,16,240,640
Blue Beehemoth Armor,7,16,280,640
Red Beehemoth Armor,8,16,320,640
Yellow Beehemoth Armor,9,16,360,640
Queen's Stinger,10,16,400,640
Combcutter Kunai,11,16,440,640
Swarmlord's Sigil,12,16,480,640
Hivemaster Helm,13,16,520,640
Hivemind Mace,14,16,560,640
Beekeeper's Flamethrower,15,16,600,640
Queen's Stinger (shiny),16,16,640,640
Swarmlord's Sigil (shiny),17,16,680,640
Hivemaster Helm (shiny),18,16,720,640
Beekeeper's Flamethrower (shiny),19,16,760,640
Nectar Crossfire,20,16,800,640
Honeytomb Snare,21,16,840,640
Apiary Armor,22,16,880,640
Honey Circlet,23,16,920,640
Killer Bee Queen Pet Skin,24,16,960,640
Burial Blades,25,16,1000,640
Staff of Unholy Sacrifice,26,16,1040,640
Skull of Corrupted Souls,27,16,1080,640
Ritual Robe,28,16,1120,640
Bloodshed Ring,29,16,1160,640
Staff of Unholy Sacrifice (shiny),30,16,1200,640
Burial Blades (shiny),31,16,1240,640
Skull of Corrupted Souls (shiny),32,16,1280,640
Ritual Robe (shiny),33,16,1320,640
Vial of Pure Darkness,0,17,0,680
Mini Malus Sorcerer Skin,1,17,40,680
Mystic Syndicate Attire,2,17,80,680
Heavy Syndicate Attire,3,17,120,680
Light Syndicate Attire,4,17,160,680
Sunken Fire Opal Ring,5,17,200,680
Faded Heart Scarab,6,17,240,680
Fractured Hannya,7,17,280,680
Storied Blades,8,17,320,680
Forbidden Artifact,9,17,360,680
Sheath of Thunderous Rites,10,17,400,680
Storm Caller,11,17,440,680
Corsair's Crown Jewel,12,17,480,680
Rusted Barrel,13,17,520,680
Royal Sekhem,14,17,560,680
Frangible Longbow,15,17,600,680
Gilded Chain Scythe,16,17,640,680
Ritual Khopesh,17,17,680,680
Pirate's Sidearms,18,17,720,680
Obsidian Macuahuitl,19,17,760,680
Mystic Syndicate Attire (shiny),20,17,800,680
Heavy Syndicate Attire (shiny),21,17,840,680
Light Syndicate Attire (shiny),22,17,880,680
Fungal Breastplate,23,17,920,680
Crystallized Worm Spellblade,24,17,960,680
Crystal Shield,25,17,1000,680
Sporous Spray Spell,26,17,1040,680
Tome of the Mushroom Tribes,27,17,1080,680
Cave Dweller Trap,28,17,1120,680
Ring of Decades,29,17,1160,680
Fungal Breastplate (shiny),30,17,1200,680
Crystal Shield (shiny),31,17,1240,680
Sporous Spray Spell (shiny),32,17,1280,680
Tome of the Mushroom Tribes (shiny),33,17,1320,680
Cave Dweller Trap (shiny),0,18,0,720
Ring of Decades (shiny),1,18,40,720
Crystalline Sigil,2,18,80,720
Quartz Cutter,3,18,120,720
Crystalline Kunai,4,18,160,720
Luminous Armor,5,18,200,720
Radiant Heart,6,18,240,720
Irradiance Sheath,7,18,280,720
Fractal Blades,8,18,320,720
Cloak of Refraction,9,18,360,720
Echoes Prism,10,18,400,720
Fractured Gemstone Wakizashi,11,18,440,720
Star of Enlightenment,12,18,480,720
Crystallised Mist,13,18,520,720
Fractal Blades (shiny),14,18,560,720
Cloak of Refraction (shiny),15,18,600,720
Fractured Gemstone Wakizashi (shiny),16,18,640,720
Star of Enlightenment (shiny),17,18,680,720
Crystal Cobra Pet Skin,18,18,720,720
Tools of the Tarnished,19,18,760,720
Wretched Rags,20,18,800,720
Sinister Syringes,21,18,840,720
Cackling Straitjacket,22,18,880,720
Command Cornea,23,18,920,720
Ocular Entrapment,24,18,960,720
Overwhelming Axehead,25,18,1000,720
Motivational Megaphone,26,18,1040,720
Damnation,27,18,1080,720
Vial of Soul Extract,28,18,1120,720
Wretched Rags (shiny),29,18,1160,720
Tools of the Tarnished (shiny),30,18,1200,720
Ocular Entrapment (shiny),31,18,1240,720
Motivational Megaphone (shiny),32,18,1280,720
Damnation (shiny),33,18,1320,720
Vial of Soul Extract (shiny),0,19,0,760
Penitent Frog Pet Skin,1,19,40,760
Overclocking Amulet,2,19,80,760
Steam Pipe,3,19,120,760
Kogbold Cower Shield,4,19,160,760
Chain Dagger,5,19,200,760
Laser Pointer,6,19,240,760
Scepter of Rust,7,19,280,760
Brain Cube,8,19,320,760
Kogbold Enhancement Core,9,19,360,760
Overclocking Amulet (shiny),10,19,400,760
Steam Pipe (shiny),11,19,440,760
Chain Dagger (shiny),12,19,480,760
Laser Pointer (shiny),13,19,520,760
Scepter of Rust (shiny),14,19,560,760
Brain Cube (shiny),15,19,600,760
Kogbold Enhancement Core (shiny),16,19,640,760
Kogbold Maid Pet Skin,17,19,680,760
Kogbold Multitool,18,19,720,760
Kogbold Multitool (shiny),19,19,760,760
Sword of the Colossus,20,19,800,760
Marble Seal,21,19,840,760
Breastplate of New Life,22,19,880,760
Magical Lodestone,23,19,920,760
Sword of the Colossus (shiny),24,19,960,760
Marble Seal (shiny),25,19,1000,760
Breastplate of New Life (shiny),26,19,1040,760
Carved Golem Remains,27,19,1080,760
Brain of the Golem,28,19,1120,760
Golem Garments,29,19,1160,760
Rusty Cuffs,30,19,1200,760
Bow of the Void,31,19,1240,760
Quiver of Shadows,32,19,1280,760
Armor of Nil,33,19,1320,760
Sourcestone,0,20,0,800
Omnipotence Ring,1,20,40,800
Bow of the Void (shiny),2,20,80,800
Quiver of Shadows (shiny),3,20,120,800
Armor of Nil (shiny),4,20,160,800
Green Beehemoth Armor,5,20,200,800
Green Beehemoth Quiver,6,20,240,800
Green Beehemoth Quiver (shiny),7,20,280,800
Sage's Wakibiki,8,20,320,800
Ethereal Happi,9,20,360,800
Flowering Kimono,10,20,400,800
Rain Maker,11,20,440,800
Taiko Drums,12,20,480,800
Elegant Parasol,13,20,520,800
Makakoyumi,14,20,560,800
Tezutsu Hanabi,15,20,600,800
Kagenohikari,16,20,640,800
Concentrated Soul Fire,17,20,680,800
Makakoyumi (shiny),18,20,720,800
Master Fishing Rod,19,20,760,800
Expert Fishing Rod,20,20,800,800
Intermediate Fishing Rod,21,20,840,800
Mysterious Crate,22,20,880,800
Festival Enjoyer Kensei,23,20,920,800
Festival Enjoyer Bard,24,20,960,800
Superior,25,20,1000,800
Genesis Spell,26,20,1040,800
Diplomatic Robe,27,20,1080,800
Chancellor's Cranium,28,20,1120,800
Superior (shiny),29,20,1160,800
Genesis Spell (shiny),30,20,1200,800
Diplomatic Robe (shiny),31,20,1240,800
